م	Collective File Name	Context	Ambigous
5950	300-4 Social Sciences	النوافذ" خطر يهدد تلاميذ مدارس الابتدائية	['خطر']
11946	900-3 Geography & history _ A	الجنة لا خطر لها عند المحب، لأنه مشغول بمحبته.	['خطر']
11948	900-3 Geography & history _ A	وأشبه الغصن به إذا خطر	['خطر']
5984	300-4 Social Sciences	* المنتخب خطف لاعبي الأهلي	['خطف']
5994	300-4 Social Sciences	الفواخرية" يخطفون شابا من "التياها" ردا على خطف 9 بسيناء	['خطف']
5986	300-4 Social Sciences	CNNArabic.com - "القاعدة" يتبنى خطف 3 أسبان وفرنسي بموريتانيا ومالي	['خطف']
6002	300-4 Social Sciences	أقباط من أجل الوطن" يدين خطف اثنين من المطارنة بسوريا	['خطف']
5992	300-4 Social Sciences	الرقابة المالية" تحذر شركات التأمين من خطف عمليات الوسطاء	['خطف']
5988	300-4 Social Sciences	ادعى أنه خطف «خوفا من زوجته»	['خطف']
6008	300-4 Social Sciences	يد الجهراء خطف الفوز من كاظمة	['خطف']
5998	300-4 Social Sciences	إشاعات خطف الأطفال تجتاح هونج كونج	['خطف']
6006	300-4 Social Sciences	صايد خطف الكأس في فروسية الأحمدي	['خطف']
5990	300-4 Social Sciences	التدخين ممنوع لكن خطف الناس مسموح.	['خطف']
6004	300-4 Social Sciences	تاتا" خطف صديقه لتصفية خلافات مالية	['خطف']
6000	300-4 Social Sciences	إمبراطورية الخوف.. خطف وسلب ونهب في وضح النهار	['خطف']
5996	300-4 Social Sciences	الوطني السوري يدين خطف لبنانيين شيعة بحلب	['خطف']
1014	000-4 Generalities	ما خف وقام لحاجته إلا وثناه فيقعده	['خف']
6010	300-4 Social Sciences	أبحاث النخيل يدرب مزارعي طيبة على خف الشماريخ	['خف']
6012	300-4 Social Sciences	حارس المنزل سرق ما خف وزنه وغلا ثمنه	['خف']
6014	300-4 Social Sciences	مريض السمنة يشكر ولي العهد.. بعد أن خف همه	['خف']
11108	400-2 Language _ A	(الرجل) خف في الخدمة	['خف']
11112	400-2 Language _ A	(رهش) الشيء رهاشة خف ورق	['خف']
11110	400-2 Language _ A	(خف) الشيء يخف خفة	['خف']
11116	400-2 Language _ A	أبو عبيد - عن الأصمعي: البخصة لحم أسفل خف البعير.	['خف']
11120	400-2 Language _ A	والأثر والواثر: الذي يؤثر تحت خف البعير؛ الرفيق بذلك.	['خف']
11130	400-2 Language _ A	ويقال: استشاط الرجل من الأمر: إذا خف له استشاطة.	['خف']
11122	400-2 Language _ A	والمخروطة من اللحى: التي خف عارضاها وسبط عثنونها وطال.	['خف']
11128	400-2 Language _ A	وشعف الجبال: أعاليها. وشعفة الرأس: الشعر إذا خف واختلط وشعث.	['خف']
11124	400-2 Language _ A	وأنف خف البعير: طرف منسمه.	['خف']
11118	400-2 Language _ A	خف البعير. ورجل مفرسن الوجه: أي كثير لحم الوجه.	['خف']
11114	400-2 Language _ A	ابن السكيت النقيلة: الرقعة يرقع بها خف البعير ويرقع النعل.	['خف']
11126	400-2 Language _ A	وجاءت الإبل طبقا واحدا: أي على خف.	['خف']
11332	700-2 The arts _ A	خلوا من الأحزان خف ... الظهر يقنعني القليل	['خف']
11334	700-3 The arts _ A	لا سبق إلا في خف أو حافر أو نصل	['خف']
11428	800-2 Literature & rhetoric _ A	1292 - خف رماة الغيل والكفف	['خف']
11430	800-2 Literature & rhetoric _ A	31. - كف إنما وجهك خف.	['خف']
11434	800-2 Literature & rhetoric _ A	ويقال خف مجمر: إذا كان مجتمعا شديدا.	['خف']
11432	800-2 Literature & rhetoric _ A	كبساء كالقرصة أو خف الجمل لها سحيف وفحيح وزجل	['خف']
11726	900-2 Geography & history _ A	أيا نبي الكفر خف سطوة تأتيك من فرعونك المسلم	['خف']
1016	000-4 Generalities	خفر السواحل في جمعية دراسات المحيط.	['خفر']
1018	000-4 Generalities	وحدات قوات خفر السواحل.	['خفر']
6018	300-4 Social Sciences	إقرار البرنامج التدريبي للعام الجاري لمعهد تدريب خفر السواحل بعدن	['خفر']
6016	300-4 Social Sciences	«خفر السواحل» تنقذ ستة مواطنين من الغرق	['خفر']
6020	300-4 Social Sciences	خفر السواحل اليمنية يلقي القبض على 7قراصنة صوماليين	['خفر']
11436	800-2 Literature & rhetoric _ A	صل صفا لا ينطوي من القصرطويلة الإطراق من غير خفر	['خفر']
11950	900-3 Geography & history _ A	البطن الحادي عشر من جذام: بنو مرة: وهم خفر القدس.	['خفر']
1022	000-4 Generalities	كاستعمال خارجي يدهن منه مع تدليك خفيف صباحا ومساء.	['خفيف']
1020	000-4 Generalities	الوزن: خفيف الوزن حيث لا يتعدى وزنه 49 كيلوغراما.	['خفيف']
6030	300-4 Social Sciences	ممارسة نشاط بدنى خفيف تحت إشراف الطبيب المعالج.	['خفيف']
6028	300-4 Social Sciences	جينيوس" تقدم تصميما إبداعيا خفيف الوزن لأحدث كاميرات الويب	['خفيف']
6022	300-4 Social Sciences	الأخضر الصغير يكتفي بتدريب خفيف بحمام السباحة	['خفيف']
6024	300-4 Social Sciences	الرياح سطحية والموج خفيف في البحر والخليج	['خفيف']
6026	300-4 Social Sciences	الزمالك يختتم استعداداته لبتروجت بتدريب خفيف	['خفيف']
1024	000-4 Generalities	وترجم كذلك مقدمة بعنوان "خلاص اليهود" في عام 1782.	['خلاص']
6034	300-4 Social Sciences	الفيصل يدعو العرب لتحديد سبل خلاص الشعب الفلسطيني	['خلاص']
6032	300-4 Social Sciences	الحركة الإسلامية المستقلة": إقرار المحكمة خلاص للبنان من الاغتيالات السياسية	['خلاص']
11280	400-3 Language _ A	الضرب الأول ما يكتب في خلاص الحقوق	['خلاص']
1026	000-4 Generalities	(5) إنه ما خلق السموات والأرض وما بينهما باطلا.	['خلق']
1028	000-4 Generalities	1) خلق وظائف عالية الجودة للأمريكيين.	['خلق']
1030	000-4 Generalities	2- خلق الاستقلال الذاتي من خلال الحدود.	['خلق']
1032	000-4 Generalities	2- خلق فرص التعليم الجامعي للطلاب السودانيين والاجانب .	['خلق']
1038	000-4 Generalities	باب: نعوت ما يكره من خلق النساء وخلقهن	['خلق']
1036	000-4 Generalities	المساهمة في خلق روح المبادرة والتطوع.	['خلق']
1042	000-4 Generalities	خلق بيئة مواتية للفعالية.	['خلق']
1040	000-4 Generalities	خلق السماوات والأرض وأقواتها والليل والنهار والشمس والقمر والنجوم .	['خلق']
1034	000-4 Generalities	اشتغل عليه خلق كثير وانتفعوا به، منهم: 	['خلق']
3326	200-1 Religion _ A	باب خلق الإنسان خلقا لا يتمالك.	['خلق']
6036	300-4 Social Sciences	الجزائر يمكنها خلق المفاجأة في المونديال "	['خلق']
6038	300-4 Social Sciences	المعهد المصرفى" ينظم ندوة عن خلق فرص العمل بجامعة القاهرة	['خلق']
11438	800-2 Literature & rhetoric _ A	الحمدوني في طيلسان خلق أهداه له محمد بن حرب: 	['خلق']
11952	900-3 Geography & history _ A	انتفع به خلق كثير، ولم يخلف بالجزيرة مثله.	['خلق']
11954	900-3 Geography & history _ A	باب خلق الجان وقصة الشيطان	['خلق']
1044	000-4 Generalities	سميت من خالق سبع سماوات عظام وخلق خلوق بعظام ومفاصلي	['خلوق']
6042	300-4 Social Sciences	ثروت لليوم السابع: ابنى خلوق وملتزم	['خلوق']
11728	900-2 Geography & history _ A	خليلي ما للريح تأتي كأنما يخالطها عند الهبوب خلوق	['خلوق']
1046	000-4 Generalities	الارومة الشحمية هي خلية سلائف للخلايا الشحمية.	['خلية']
1048	000-4 Generalities	الخلية المرارية هي خلية طلائية توجد في المرارة.	['خلية']
6046	300-4 Social Sciences	26 من «خلية مدينة نصر الإرهابية» أحيلوا إلى «أمن الدولة»	['خلية']
6050	300-4 Social Sciences	اتهام "خلية مدعومة من إيران"	['خلية']
6056	300-4 Social Sciences	الحياة اللندنية": قتيل «خلية مدينة نصر» جهادى مصرى مفرج عنه	['خلية']
6064	300-4 Social Sciences	عروس تقود خلية نسوية تابعة للقاعدة بالوادي	['خلية']
6048	300-4 Social Sciences	CNNArabic.com - اليمن: أحكام بالسجن لأربعة متهمين في "خلية مسيك"	['خلية']
6058	300-4 Social Sciences	انكشاف خلية إيرانية تتجسس على القنصلية السعودية في عدن	['خلية']
6060	300-4 Social Sciences	أمن الدولة الأردنية تحاكم خلية خططت لتفجير مطار الملكة علياء	['خلية']
6054	300-4 Social Sciences	الجزائية": تورط زعيم "خلية الجنوب" بالتخطيط لقتل مسئول	['خلية']
6044	300-4 Social Sciences	«الادعاء» يتمسك باتهاماته "خلية" تفجيرات المجمعات السكنية	['خلية']
6052	300-4 Social Sciences	الاتحادية العليا تنظر في قضية خلية "القاعدة" يوم 26 مايو	['خلية']
6062	300-4 Social Sciences	توشيبا" تطور أصغر خلية وقود في العالم	['خلية']
1050	000-4 Generalities	هل هنالك داع لاستخدام النظارات بعد إجراء العملية أيضا؟.	['داع']
3438	200-2 Religion _ A	وكان المسلمون يتحسبون الصلاة أي يتزجون وقتها بلا داع	['داع']
6078	300-4 Social Sciences	ودعا داع لصلاة بها فلاح	['داع']
6074	300-4 Social Sciences	خبير: لا يوجد داع لعزل مريض الجذام	['داع']
6070	300-4 Social Sciences	بالتأكيد، وإلا فليس هناك داع لإصداره.	['داع']
6066	300-4 Social Sciences	«الداخلية»: المتهم اعترف ولم يكن هناك داع للإكراه!	['داع']
6076	300-4 Social Sciences	ضربة الجزاء يامفرج ليس لها داع	['داع']
6068	300-4 Social Sciences	الكثير بدون داع لذكر الأسماء..	['داع']
6072	300-4 Social Sciences	تعديلات خاطئة في بعض الشوارع ونفق غريب ليس له داع!!	['داع']
11132	400-2 Language _ A	داع دوعا: استن عاديا وسابحا.	['داع']
11632	800-3 Literature & rhetoric _ A	إذا ما دعا داع من القوم باسمى	['داع']
